"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US (USW00093738)",,,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),Next TAVG (Degrees Fahrenheit)
824,71,86,56,0,0,0,78
825,78,89,66,0.36,0,0,78
826,78,86,69,0,0,0,73
827,73,84,61,0,0,0,71
828,71,83,59,0,0,0,72
829,72,80,63,0,0,0,65
830,65,79,50,0,0,0,73
831,73,87,58,0,0,0,81
832,81,91,71,0.11,0,0,70
833,70,78,62,0,0,0,72
834,72,84,60,0,0,0,69
835,69,75,63,0,0,0,73
836,73,85,61,1.05,0,0,71
837,71,77,64,0,0,0,72
838,72,82,61,0.01,0,0,71
839,71,83,59,0.01,0,0,77
840,77,89,64,0,0,0,69
841,69,77,61,0.57,0,0,70
842,70,78,61,0.01,0,0,69
843,69,83,55,0,0,0,72
844,72,81,62,0.03,0,0,69
845,69,78,60,0,0,0,68
846,68,71,64,0.24,0,0,70
847,70,77,62,0,0,0,68
848,68,71,64,0.2,0,0,72
849,72,80,64,0,0,0,73
850,73,84,61,1.65,0,0,72
851,72,81,62,0,0,0,78
852,78,85,70,0.03,0,0,78
853,78,86,69,0.01,0,0,78
854,78,86,70,0.9,0,0,76
855,76,83,69,0,0,0,76
856,76,84,68,0.13,0,0,73
857,73,81,64,0.12,0,0,72
858,72,82,61,0,0,0,69
859,69,76,61,1.13,0,0,81
860,81,91,71,2.33,0,0,79
861,79,89,69,0,0,0,78
862,78,89,67,0.36,0,0,77
863,77,86,68,0.01,0,0,76
864,76,84,67,0,0,0,72
865,72,80,64,0,0,0,69
866,69,75,62,0.14,0,0,73
867,73,81,65,0,0,0,74
868,74,86,61,0,0,0,78
869,78,87,68,0,0,0,69
870,69,76,61,0,0,0,67
871,67,72,62,0.16,0,0,66
872,66,78,54,0,0,0,64
873,64,75,53,0.01,0,0,65
874,65,77,52,0,0,0,69
875,69,80,57,0,0,0,70
876,70,79,61,0,0,0,74
877,74,84,63,0.01,0,0,73
878,73,84,61,0.01,0,0,71
879,71,84,57,0,0,0,72
880,72,79,65,0.19,0,0,73
881,73,80,66,0,0,0,74
882,74,80,67,0.21,0,0,76
883,76,81,70,0,0,0,78
884,78,83,73,0.21,0,0,80
885,80,86,73,0.17,0,0,79
886,79,86,72,0.01,0,0,77
887,77,83,71,0.09,0,0,76
888,76,87,65,0.1,0,0,60
889,60,70,50,0,0,0,60
890,60,72,47,0,0,0,61
891,61,74,48,0,0,0,64
892,64,78,49,0,0,0,75
893,75,84,65,0,0,0,74
894,74,86,61,0,0,0,72
895,72,79,65,0,0,0,77
896,77,85,68,0,0,0,74
897,74,84,63,0,0,0,69
898,69,80,58,0,0,0,63
899,63,75,51,0,0,0,57
900,57,68,46,0,0,0,56
901,56,72,39,0,0,0,63
902,63,77,49,0,0,0,59
903,59,63,55,1.26,0,0,69
904,69,87,50,0,0,0,67
905,67,77,57,0,0,0,59
906,59,72,45,0,0,0,67
907,67,73,61,0,0,0,73
908,73,83,63,0,0,0,56
909,56,63,48,2.3,0,0,50
910,50,53,46,0.27,0,0,55
911,55,69,41,0,0,0,57
912,57,72,42,0,0,0,54
913,54,64,43,0,0,0,54
914,54,68,39,0,0,0,57
915,57,70,44,0,0,0,65
916,65,76,54,0,0,0,69
917,69,84,54,0,0,0,72
918,72,85,58,0,0,0,66
919,66,70,61,0,0,0,68
920,68,80,55,0,0,0,51
921,51,59,42,0,0,0,44
922,44,56,32,0,0,0,41
923,41,51,31,0,0,0,51
924,51,62,39,0,0,0,54
925,54,71,37,0,0,0,54
926,54,73,35,0,0,0,56
927,56,76,35,0,0,0,59
928,59,80,37,0,0,0,62
929,62,80,44,0,0,0,63
930,63,74,51,0,0,0,62
931,62,65,59,0.01,0,0,63
932,63,71,54,0.05,0,0,58
933,58,71,45,0,0,0,57
934,57,73,40,0,0,0,60
935,60,78,41,0,0,0,55
936,55,70,39,0,0,0,49
937,49,65,32,0,0,0,52
938,52,66,37,0,0,0,64
939,64,70,58,0,0,0,58
940,58,68,47,0,0,0,60
941,60,73,46,0,0,0,58
942,58,70,45,0,0,0,49
943,49,60,37,0,0,0,50
944,50,65,34,0,0,0,47
945,47,60,34,0,0,0,45
946,45,61,28,0,0,0,50
947,50,69,30,0,0,0,54
948,54,74,33,0,0,0,57
949,57,66,48,0,0,0,45
950,45,58,31,0,0,0,41
951,41,58,24,0,0,0,47
952,47,64,30,0,0,0,54
953,54,66,41,0,0,0,59
954,59,65,53,0.07,0,0,58
955,58,68,48,0.43,0,0,52
956,52,57,46,0,0,0,44
957,44,53,35,0,0,0,43
958,43,55,31,0,0,0,47
959,47,55,39,0.16,0,0,37
960,37,46,28,0,0,0,36
961,36,50,22,0,0,0,44
962,44,57,31,0,0,0,35
963,35,44,26,0,0,0,30
964,30,39,21,0,0,0,37
965,37,50,24,0.01,0,0,32
966,32,39,24,0,0,0,31
967,31,39,22,0,0,0,28
968,28,37,18,0,0,0,28
969,28,42,14,0,0,0,33
970,33,42,24,0.52,0,0,48
971,48,58,38,0.21,0,0,47
972,47,58,35,0.01,0,0,42
973,42,56,28,0,0,0,37
974,37,49,24,0.16,0,0,39
975,39,46,32,0,0,0,36
976,36,46,25,0,0,0,32
977,32,38,25,0,0,0,26
978,26,34,17,0,0,0,29
979,29,46,12,0,0,0,37
980,37,51,23,0,0,0,28
981,28,33,22,0,0,0,32
982,32,40,23,0,0,0,36
983,36,42,30,0,0,0,30
984,30,39,21,0,0,0,26
985,26,35,17,0,0,0,33
986,33,42,24,0,0,0,39
987,39,51,26,0,0,0,25
988,25,34,15,0.06,0,0,34
989,34,39,28,0.77,0,0,33
990,33,40,26,0,0,0,32
991,32,39,24,0.35,0,0,40
992,40,54,25,0.75,0,0,29
993,29,35,23,0,0,0,28
994,28,32,23,0.13,3.1,0,20
995,20,28,11,0,0,3,20
996,20,34,6,0,0,1,22
997,22,31,12,0,0,0,19
998,19,27,11,0,0,0,26
999,26,41,10,0,0,0,19
1000,19,25,12,0,0,0,21
1001,21,28,13,0,0,0,23
1002,23,32,13,0,0,0,25
1003,25,29,20,0,0,0,21
1004,21,29,13,0,0,0,24
1005,24,30,17,0,0,0,26
1006,26,35,16,0,0,0,27
1007,27,36,17,0,0,0,26
1008,26,32,20,0,0,0,26
1009,26,34,18,0,0,0,25
1010,25,36,13,0,0,0,24
1011,24,31,16,0.07,1.1,0,30
1012,30,41,19,0,0,1,29
1013,29,42,16,0,0,0,30
1014,30,35,25,0.17,0,0,28
1015,28,32,23,0,0,0,37
1016,37,48,26,0,0,0,38
1017,38,57,18,0,0,0,33
1018,33,45,21,0,0,0,31
1019,31,46,15,0,0,0,34
1020,34,47,20,0,0,0,39
1021,39,41,36,0.01,0,0,38
1022,38,45,30,0,0,0,37
1023,37,44,29,0,0,0,34
1024,34,39,29,0.04,0,0,37
1025,37,39,35,1.16,0,0,34
1026,34,37,31,0.27,0.8,0,23
1027,23,31,14,0.3,3.2,4,22
1028,22,33,11,0,0,1,26
1029,26,40,11,0,0,0,33
1030,33,48,18,0,0,0,32
1031,32,38,26,0,0,0,28
1032,28,41,15,0,0,0,39
1033,39,45,33,0,0,0,34
1034,34,45,23,0,0,0,35
1035,35,47,23,0,0,0,45
1036,45,55,35,0.52,0,0,46
1037,46,55,36,0,0,0,39
1038,39,48,30,0,0,0,38
1039,38,49,26,0,0,0,29
1040,29,36,21,0,0,0,31
1041,31,46,16,0,0,0,38
1042,38,42,33,0.28,1,0,40
1043,40,50,30,0,0,0,40
1044,40,53,27,0,0,0,41
1045,41,57,24,0,0,0,50
1046,50,69,30,0,0,0,48
1047,48,63,31,0,0,0,30
1048,30,37,23,0,0,0,31
1049,31,40,22,0.07,0,0,43
1050,43,55,31,0,0,0,48
1051,48,52,43,0.05,0,0,50
1052,50,56,43,0.13,0,0,42
1053,42,43,40,0.79,0,0,34
1054,34,44,24,0.01,0,0,27
1055,27,37,17,0,0,0,33
1056,33,51,14,0,0,0,51
1057,51,65,36,0,0,0,40
1058,40,53,27,0,0,0,24
1059,24,27,21,0.18,2.7,0,32
1060,32,46,18,0,0,2,34
1061,34,42,25,0,0,0,45
1062,45,55,34,0.17,0,0,47
1063,47,55,38,0,0,0,44
1064,44,59,28,0,0,0,36
1065,36,45,27,0,0,0,38
1066,38,49,26,0,0,0,42
1067,42,55,28,0,0,0,44
1068,44,57,30,0,0,0,41
1069,41,45,36,0.42,0,0,35
1070,35,42,27,0.05,1,0,31
1071,31,38,23,0,0,0,41
1072,41,50,32,0,0,0,37
1073,37,51,23,0,0,0,37
1074,37,43,30,0.08,0,0,36
1075,36,47,25,0,0,0,43
1076,43,64,21,0,0,0,41
1077,41,56,25,0.29,0,0,52
1078,52,64,39,0.03,0,0,47
1079,47,59,35,0,0,0,41
1080,41,51,30,0.3,0,0,45
1081,45,49,40,0.02,0,0,48
1082,48,57,39,0,0,0,40
1083,40,51,29,0,0,0,37
1084,37,54,20,0,0,0,38
1085,38,53,23,0.22,0,0,45
1086,45,49,41,1.06,0,0,46
1087,46,52,40,0,0,0,46
1088,46,58,33,0,0,0,47
1089,47,63,31,0,0,0,37
1090,37,50,24,0,0,0,32
1091,32,38,25,0,0,0,29
1092,29,41,17,0,0,0,35
1093,35,51,18,0,0,0,39
1094,39,42,35,1.33,0,0,48
1095,48,56,39,0.16,0,0,45
1096,45,49,40,0.18,0,0,46
1097,46,49,42,0.03,0,0,45
1098,45,57,33,0,0,0,46
1099,46,62,29,0,0,0,47
1100,47,59,35,0,0,0,49
1101,49,67,30,0,0,0,59
1102,59,68,49,0.23,0,0,60
1103,60,73,47,0.07,0,0,59
1104,59,72,45,0.02,0,0,70
1105,70,89,51,0.22,0,0,63
1106,63,71,54,0.38,0,0,53
1107,53,54,51,0.51,0,0,65
1108,65,77,53,0.01,0,0,67
1109,67,78,56,0.14,0,0,61
1110,61,72,50,0,0,0,61
1111,61,73,48,0.34,0,0,49
1112,49,55,42,0.18,0,0,42
1113,42,50,34,0.01,0,0,41
1114,41,50,32,0,0,0,45
1115,45,62,27,0,0,0,52
1116,52,68,36,0,0,0,62
1117,62,69,54,0.01,0,0,72
1118,72,86,57,0,0,0,73
1119,73,88,57,0,0,0,69
1120,69,84,54,0,0,0,48
1121,48,57,38,0,0,0,49
1122,49,66,32,0,0,0,57
1123,57,80,34,0,0,0,52
1124,52,67,37,0,0,0,51
1125,51,67,34,0,0,0,59
1126,59,78,40,0,0,0,65
1127,65,84,46,0,0,0,69
1128,69,87,51,0,0,0,71
1129,71,89,52,0,0,0,74
1130,74,90,57,0,0,0,71
1131,71,84,58,0,0,0,58
1132,58,69,46,0,0,0,50
1133,50,67,33,0,0,0,56
1134,56,71,40,0,0,0,64
1135,64,76,51,0.03,0,0,64
1136,64,82,46,0,0,0,69
1137,69,86,52,0,0,0,67
1138,67,79,54,0,0,0,59
1139,59,71,47,0,0,0,53
1140,53,70,36,0,0,0,55
1141,55,71,38,0,0,0,57
1142,57,72,41,0.01,0,0,57
1143,57,59,54,0.04,0,0,62
1144,62,68,56,0.65,0,0,68
1145,68,75,61,0.9,0,0,62
1146,62,66,57,0.31,0,0,59
1147,59,62,56,0.59,0,0,68
1148,68,76,60,2.07,0,0,63
1149,63,74,52,0,0,0,64
1150,64,79,48,0,0,0,67
1151,67,72,61,0.03,0,0,64
1152,64,67,60,0.72,0,0,65
1153,65,73,57,0.32,0,0,66
1154,66,75,56,0.01,0,0,66
1155,66,77,54,0,0,0,61
1156,61,70,51,0,0,0,56
1157,56,69,42,0,0,0,56
1158,56,63,48,0.23,0,0,70
1159,70,77,62,0,0,0,62
1160,62,71,52,0,0,0,64
1161,64,76,52,0.25,0,0,71
1162,71,80,61,0,0,0,73
1163,73,79,66,0.18,0,0,68
1164,68,75,60,0.45,0,0,68
1165,68,80,55,0,0,0,66
1166,66,80,52,0,0,0,67
1167,67,83,50,0,0,0,72
1168,72,86,58,0,0,0,77
1169,77,89,65,0.01,0,0,78
1170,78,90,66,0.65,0,0,78
1171,78,88,68,0,0,0,79
1172,79,86,71,0.58,0,0,76
1173,76,80,71,0.38,0,0,76
1174,76,86,66,0,0,0,72
1175,72,84,59,0,0,0,74
1176,74,86,61,0,0,0,79
1177,79,91,67,0.01,0,0,76
1178,76,86,65,0,0,0,76
1179,76,85,67,2.06,0,0,69
1180,69,75,63,0.03,0,0,69
1181,69,80,57,0,0,0,71
1182,71,83,58,0,0,0,74
1183,74,86,61,0,0,0,
1184,,91,64,0,0,0,57
1185,57,93,72,0,0,0,79
1186,79,91,67,0,0,0,81
1187,81,91,70,0,0,0,78
1188,78,89,67,0.4,0,0,63
1189,63,72,53,0,0,0,64
1190,64,77,51,0,0,0,76
1191,76,85,67,1.87,0,0,74
1192,74,84,63,0.03,0,0,68
1193,68,78,57,0,0,0,68
1194,68,83,52,0.04,0,0,76
1195,76,85,66,0.63,0,0,77
1196,77,87,67,0,0,0,77
1197,77,90,64,0.06,0,0,75
1198,75,84,65,0,0,0,70
1199,70,81,59,0,0,0,68
1200,68,80,56,0,0,0,69
1201,69,82,55,0,0,0,70
1202,70,83,57,0,0,0,73
1203,73,87,58,0,0,0,77
1204,77,90,64,0,0,0,74
1205,74,77,71,0.14,0,0,73
1206,73,82,64,0,0,0,71
1207,71,82,59,0,0,0,68
1208,68,83,52,0,0,0,71
1209,71,87,54,0,0,0,77
1210,77,90,64,0,0,0,82
1211,82,93,71,0,0,0,84
1212,84,93,75,0,0,0,78
1213,78,89,67,0.1,0,0,70
1214,70,80,59,0,0,0,68
1215,68,79,56,0.01,0,0,63
1216,63,66,60,0.92,0,0,71
1217,71,77,65,0.04,0,0,72
1218,72,82,61,0,0,0,73
1219,73,85,60,0,0,0,72
1220,72,85,59,0,0,0,76
1221,76,87,64,0,0,0,80
1222,80,88,71,0,0,0,79
1223,79,90,67,0,0,0,81
1224,81,93,68,0,0,0,82
1225,82,94,69,0,0,0,83
1226,83,96,70,0,0,0,85
1227,85,97,72,0,0,0,86
1228,86,96,75,0.06,0,0,81
1229,81,90,72,1.6,0,0,76
1230,76,80,72,0.35,0,0,77
1231,77,84,69,0.19,0,0,76
1232,76,86,65,0,0,0,74
1233,74,87,60,0,0,0,75
1234,75,86,64,0,0,0,78
1235,78,87,68,0.16,0,0,71
1236,71,81,60,0,0,0,75
1237,75,82,67,0.12,0,0,76
1238,76,84,67,0.24,0,0,71
1239,71,82,60,0,0,0,72
1240,72,85,58,0,0,0,76
1241,76,83,68,1.6,0,0,75
1242,75,85,65,0,0,0,73
1243,73,82,64,0,0,0,73
1244,73,83,62,0,0,0,78
1245,78,87,69,0,0,0,77
1246,77,86,67,0,0,0,76
1247,76,83,68,0,0,0,78
1248,78,87,69,0.19,0,0,76
1249,76,86,66,0.01,0,0,72
1250,72,82,61,0,0,0,67
1251,67,77,57,0,0,0,69
1252,69,79,59,0,0,0,75
1253,75,85,64,0,0,0,68
1254,68,80,56,0,0,0,67
1255,67,82,51,0,0,0,69
1256,69,82,56,0,0,0,73
1257,73,84,61,0,0,0,73
1258,73,85,60,0,0,0,74
1259,74,85,62,0.03,0,0,69
1260,69,83,55,0,0,0,67
1261,67,81,52,0,0,0,69
1262,69,85,53,0,0,0,61
1263,61,71,51,0.12,0,0,58
1264,58,70,46,0,0,0,59
1265,59,75,43,0,0,0,62
1266,62,79,44,0,0,0,65
1267,65,82,48,0,0,0,67
1268,67,81,52,0,0,0,69
1269,69,74,63,0.85,0,0,70
1270,70,80,59,0,0,0,73
1271,73,83,63,0,0,0,72
1272,72,83,61,0,0,0,70
1273,70,77,63,2.17,0,0,55
1274,55,66,43,0.16,0,0,53
1275,53,65,40,0,0,0,58
1276,58,68,47,0.06,0,0,54
1277,54,64,43,0,0,0,56
1278,56,67,45,0,0,0,54
1279,54,64,44,0,0,0,57
1280,57,70,44,0,0,0,62
1281,62,79,45,0,0,0,67
1282,67,82,51,0,0,0,67
1283,67,82,52,0,0,0,64
1284,64,80,48,0,0,0,56
1285,56,70,42,0.08,0,0,46
1286,46,57,34,0,0,0,44
1287,44,57,30,0,0,0,45
1288,45,63,26,0,0,0,54
1289,54,73,35,0,0,0,62
1290,62,78,46,0,0,0,65
1291,65,77,52,0,0,0,68
1292,68,81,54,0,0,0,67
1293,67,75,59,1.1,0,0,57
1294,57,69,44,0,0,0,56
1295,56,72,40,0.24,0,0,49
1296,49,59,38,0,0,0,47
1297,47,60,33,0,0,0,49
1298,49,66,32,0,0,0,56
1299,56,74,38,0,0,0,59
1300,59,78,40,0,0,0,63
1301,63,80,45,0,0,0,63
1302,63,80,46,0,0,0,71
1303,71,84,57,0,0,0,63
1304,63,74,51,0,0,0,50
1305,50,58,42,0,0,0,44
1306,44,50,38,0,0,0,41
1307,41,52,29,0,0,0,44
1308,44,61,27,0,0,0,50
1309,50,66,33,0,0,0,51
1310,51,65,37,0,0,0,57
1311,57,73,41,0,0,0,68
1312,68,80,55,0,0,0,62
1313,62,72,52,0.01,0,0,54
1314,54,69,38,0,0,0,
1315,,56,41,0,0,0,50
1316,50,59,41,0,0,0,55
1317,55,72,37,0,0,0,55
1318,55,71,38,0,0,0,47
1319,47,63,31,0,0,0,
1320,,64,27,0,0,0,42
1321,42,56,28,0,0,0,38
1322,38,51,24,0,0,0,40
1323,40,57,22,0,0,0,47
1324,47,65,28,0,0,0,51
1325,51,71,31,0,0,0,54
1326,54,74,34,0,0,0,49
1327,49,61,36,0,0,0,46
1328,46,60,32,0,0,0,51
1329,51,70,32,0,0,0,45
1330,45,62,28,0.03,0,0,37
1331,37,50,24,0,0,0,43
1332,43,61,25,0,0,0,46
1333,46,63,28,0,0,0,48
1334,48,61,34,0.21,0,0,61
1335,61,66,56,0.54,0,0,53
1336,53,63,42,0,0,0,46
1337,46,55,37,0,0,0,61
1338,61,69,52,0,0,0,61
1339,61,64,58,0,0,0,66
1340,66,70,62,0.02,0,0,60
1341,60,72,48,0,0,0,43
1342,43,54,31,0,0,0,43
1343,43,59,26,0,0,0,49
1344,49,68,30,0,0,0,61
1345,61,77,44,0,0,0,61
1346,61,74,47,0,0,0,53
1347,53,62,44,0,0,0,45
1348,45,48,41,0.48,0,0,40
1349,40,51,29,0.01,0,0,35
1350,35,45,25,0.09,0,0,44
1351,44,50,38,0.35,0,0,43
1352,43,50,35,0.04,0,0,51
1353,51,56,45,0.05,0,0,60
1354,60,67,53,0.12,0,0,44
1355,44,56,31,0,0,0,36
1356,36,46,26,0,0,0,50
1357,50,58,41,0.1,0,0,45
1358,45,56,34,0.03,0,0,41
1359,41,53,29,0,0,0,41
1360,41,48,34,0,0,0,37
1361,37,44,29,0,0,0,32
1362,32,44,19,0,0,0,38
1363,38,52,23,0.24,0,0,36
1364,36,46,25,0.05,0,0,29
1365,29,39,19,0,0,0,29
1366,29,38,20,0,0,0,27
1367,27,37,16,0,0,0,30
1368,30,45,15,0,0,0,35
1369,35,46,23,0,0,0,24
1370,24,31,16,0,0,0,26
1371,26,36,15,0,0,0,25
1372,25,33,16,0,0,0,24
1373,24,36,12,0,0,0,30
1374,30,35,25,0,0,0,31
1375,31,41,20,0,0,0,31
1376,31,45,17,0,0,0,30
1377,30,38,21,0.46,0,0,34
1378,34,38,29,0,0,0,34
1379,34,40,27,0,0,0,37
1380,37,46,27,0.01,0,0,45
1381,45,58,32,0,0,0,42
1382,42,49,34,0.2,0,0,38
1383,38,51,25,0,0,0,37
1384,37,47,27,0,0,0,39
1385,39,52,26,0,0,0,43
1386,43,52,33,0,0,0,36
1387,36,41,31,0,0,0,45
1388,45,56,34,0,0,0,35
1389,35,44,25,0,0,0,29
1390,29,33,25,0.27,2.6,0,32
1391,32,38,26,0,0,1,37
1392,37,47,27,0.03,0,0,42
1393,42,54,30,0,0,0,47
1394,47,52,42,0.04,0,0,50
1395,50,58,42,0.15,0,0,39
1396,39,50,27,0.04,0,0,40
1397,40,58,22,0,0,0,46
1398,46,67,24,0,0,0,49
1399,49,68,29,0,0,0,59
1400,59,74,43,0,0,0,62
1401,62,70,54,0,0,0,51
1402,51,54,47,0.02,0,0,58
1403,58,75,40,0,0,0,34
1404,34,42,25,0,0,0,33
1405,33,44,22,0,0,0,32
1406,32,40,23,0.02,0,0,29
1407,29,39,19,0,0,0,33
1408,33,46,19,0,0,0,35
1409,35,42,27,0.18,0,0,44
1410,44,62,26,0,0,0,40
1411,40,54,26,0,0,0,39
1412,39,48,30,0.08,0,0,35
1413,35,47,22,0.02,0,0,38
1414,38,55,20,0,0,0,33
1415,33,44,22,0,0,0,30
1416,30,45,14,0,0,0,40
1417,40,55,25,0,0,0,49
1418,49,58,39,0,0,0,38
1419,38,45,30,0,0,0,33
1420,33,46,19,0,0,0,38
1421,38,59,16,0,0,0,55
1422,55,65,44,0.04,0,0,53
1423,53,65,41,0,0,0,44
1424,44,51,36,0,0,0,36
1425,36,48,23,0,0,0,36
1426,36,55,17,0,0,0,43
1427,43,62,24,0,0,0,51
1428,51,69,32,0.12,0,0,34
1429,34,42,26,0,0,0,33
1430,33,41,24,0,0,0,33
1431,33,51,14,0,0,0,40
1432,40,50,30,0.79,0,0,35
1433,35,60,33,0.04,0,0,52
1434,52,46,11,0,0,0,29
1435,29,46,11,0,0,0,47
1436,47,63,30,0,0,0,53
1437,53,69,37,0,0,0,52
1438,52,73,30,0,0,0,57
1439,57,69,44,0.06,0,0,49
1440,49,65,33,0.04,0,0,37
1441,37,47,27,0,0,0,39
1442,39,45,33,0.24,0,0,47
1443,47,49,44,0.26,0,0,56
1444,56,69,43,0,0,0,64
1445,64,78,50,0,0,0,56
1446,56,68,43,0.03,0,0,40
1447,40,43,36,0.25,0,0,42
1448,42,46,38,0.14,0,0,47
1449,47,53,41,0.18,0,0,45
1450,45,50,39,0.48,0,0,46
1451,46,61,30,0,0,0,35
1452,35,35,22,0,0,0,36
1453,36,53,19,0,0,0,44
1454,44,64,23,0,0,0,50
1455,50,62,38,0,0,0,44
1456,44,48,40,0.65,0,0,43
1457,43,49,37,0,0,0,41
1458,41,54,28,0,0,0,56
1459,56,70,41,0,0,0,64
1460,64,71,56,0,0,0,53
1461,53,59,46,0.32,0,0,47
1462,47,58,35,0,0,0,52
1463,52,73,31,0,0,0,57
1464,57,73,41,0,0,0,44
1465,44,53,34,0,0,0,40
1466,40,50,29,0,0,0,40
1467,40,48,32,0,0,0,39
1468,39,56,22,0,0,0,56
1469,56,73,39,0,0,0,67
1470,67,73,60,0.48,0,0,54
1471,54,66,41,0,0,0,52
1472,52,69,34,0,0,0,56
1473,56,63,48,0.01,0,0,65
1474,65,74,56,0.03,0,0,68
1475,68,82,54,0.01,0,0,71
1476,71,84,58,0.11,0,0,74
1477,74,91,57,0,0,0,75
1478,75,93,56,0,0,0,76
1479,76,89,62,0,0,0,76
1480,76,91,61,0.02,0,0,68
1481,68,80,56,0.04,0,0,52
1482,52,59,44,0.63,0,0,57
1483,57,69,45,0.23,0,0,47
1484,47,56,38,0,0,0,48
1485,48,64,31,0,0,0,52
1486,52,63,40,0.09,0,0,53
1487,53,66,39,0,0,0,50
1488,50,64,36,0.12,0,0,64
1489,64,74,54,1.68,0,0,56
1490,56,63,49,0,0,0,55
1491,55,69,40,0,0,0,58
1492,58,71,44,0,0,0,71
1493,71,85,56,0.79,0,0,54
1494,54,66,41,0,0,0,48
1495,48,63,33,0.14,0,0,55
1496,55,70,39,0,0,0,59
1497,59,74,44,0.04,0,0,66
1498,66,74,58,0.04,0,0,66
1499,66,77,54,0.04,0,0,63
1500,63,66,59,0.02,0,0,68
1501,68,78,57,0,0,0,60
1502,60,72,48,0,0,0,71
1503,71,84,58,0.13,0,0,69
1504,69,82,55,0.04,0,0,56
1505,56,63,48,0.01,0,0,58
1506,58,72,44,0,0,0,60
1507,60,81,39,0,0,0,70
1508,70,80,59,0.14,0,0,54
1509,54,62,45,0.51,0,0,48
1510,48,60,36,0,0,0,49
1511,49,61,36,0,0,0,48
1512,48,59,37,0,0,0,49
1513,49,66,31,0,0,0,58
1514,58,76,39,0,0,0,75
1515,75,85,44,0,0,0,70
1516,70,77,63,0,0,0,73
1517,73,84,62,1.59,0,0,71
1518,71,81,61,1.24,0,0,71
1519,71,82,60,0,0,0,70
1520,70,81,59,0,0,0,70
1521,70,82,58,0,0,0,77
1522,77,89,64,0,0,0,77
1523,77,88,65,0,0,0,73
1524,73,83,62,0,0,0,68
1525,68,78,57,0,0,0,73
1526,73,83,62,0.02,0,0,79
1527,79,90,68,1.02,0,0,77
1528,77,89,64,0.03,0,0,64
1529,64,73,55,0,0,0,64
1530,64,75,52,0,0,0,70
1531,70,85,54,0,0,0,76
1532,76,89,62,0,0,0,78
1533,78,91,65,0,0,0,79
1534,79,89,68,0,0,0,72
1535,72,78,65,0.77,0,0,67
1536,67,71,63,0.19,0,0,67
1537,67,77,56,0.35,0,0,67
1538,67,78,55,0,0,0,67
1539,67,80,53,0,0,0,70
1540,70,87,53,0.18,0,0,69
1541,69,78,60,0.85,0,0,71
1542,71,83,58,0,0,0,71
1543,71,84,57,0,0,0,71
1544,71,84,57,0,0,0,74
1545,74,87,60,0,0,0,77
1546,77,91,63,0,0,0,80
1547,80,93,66,0,0,0,82
1548,82,92,72,0.07,0,0,80
1549,80,90,70,0.05,0,0,75
1550,75,84,66,0.08,0,0,74
1551,74,85,63,0,0,0,73
1552,73,87,59,0,0,0,80
1553,80,90,69,0,0,0,81
1554,81,94,68,0,0,0,85
1555,85,96,73,0,0,0,85
1556,85,97,72,0,0,0,81
1557,81,91,71,0,0,0,73
1558,73,86,60,0,0,0,69
1559,69,83,55,0,0,0,74
1560,74,91,57,0,0,0,83
1561,83,94,72,0.04,0,0,77
1562,77,83,70,0.03,0,0,67
1563,67,79,54,0,0,0,66
1564,66,84,47,0,0,0,72
1565,72,79,65,0.01,0,0,70
1566,70,76,63,1.56,0,0,76
1567,76,88,64,0,0,0,78
1568,78,91,64,0,0,0,76
1569,76,91,61,0,0,0,80
1570,80,89,71,0,0,0,79
1571,79,88,70,0,0,0,81
1572,81,89,72,0,0,0,79
1573,79,89,68,0,0,0,83
1574,83,94,72,0,0,0,83
1575,83,94,71,0.37,0,0,76
1576,76,83,69,0.07,0,0,74
1577,74,78,70,0,0,0,67
1578,67,70,64,0.41,0,0,76
1579,76,83,68,0.15,0,0,83
1580,83,94,71,0,0,0,84
1581,84,94,74,0,0,0,81
1582,81,91,71,0,0,0,82
1583,82,92,71,0,0,0,83
1584,83,95,70,0,0,0,84
1585,84,99,68,0,0,0,84
1586,84,96,71,0.02,0,0,
1587,,99,70,0,0,0,84
1588,84,96,72,0.26,0,0,74
1589,74,82,65,0.01,0,0,67
1590,67,81,53,0,0,0,68
1591,68,83,52,0,0,0,71
1592,71,86,56,0,0,0,74
1593,74,90,57,0,0,0,80
1594,80,95,65,0,0,0,81
1595,81,98,64,0,0,0,83
1596,83,98,68,0,0,0,87
1597,87,98,75,0,0,0,84
1598,84,95,73,0.07,0,0,83
1599,83,93,72,0,0,0,84
1600,84,93,74,0,0,0,86
1601,86,97,74,0,0,0,85
1602,85,95,74,0,0,0,83
1603,83,92,74,0,0,0,79
1604,79,89,68,0,0,0,83
1605,83,95,71,0,0,0,84
1606,84,92,76,0,0,0,82
1607,82,92,72,0.13,0,0,78
1608,78,89,67,0,0,0,72
1609,72,83,61,0.49,0,0,75
1610,75,84,66,0,0,0,66
1611,66,73,59,1.73,0,0,66
1612,66,74,57,0.19,0,0,65
1613,65,73,57,0,0,0,69
1614,69,77,60,0.01,0,0,63
1615,63,65,60,0.39,0,0,66
1616,66,73,58,0,0,0,73
1617,73,89,56,0,0,0,77
1618,77,89,64,0,0,0,71
1619,71,83,58,0,0,0,69
