"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US (USW00093738)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1025,,34,19,0,0,0
1026,,44,17,0,0,0
1027,,43,24,0,0,0
1028,,43,18,0,0,0
1029,,54,31,0,0,0
1030,,59,41,0.95,0,0
1031,,54,44,0,0,0
1032,,48,31,0,0,0
1033,,37,18,0,0,0
1034,,41,15,0,0,0
1035,,52,36,0.01,0,0
1036,,51,17,0,0,0
1037,,33,10,0.02,0,0
1038,,37,29,0.19,1,1
1039,,37,22,0,0,0
1040,,42,31,0,0,0
1041,,42,27,0,0,0
1042,,52,39,0.01,0,0
1043,,71,47,0,0,0
1044,,71,51,0.93,0,0
1045,,62,40,1.04,0,0
1046,,47,31,0,0,0
1047,,46,31,0,0,0
1048,,64,41,0,0,0
1049,,57,35,0,0,0
1050,,38,32,0.05,0,0
1051,,49,34,0.12,0,0
1052,,42,34,0,0,0
1053,,45,28,0,0,0
1054,,57,20,0,0,0
1055,,49,23,0,0,0
1056,,50,21,0.12,0,0
1057,,59,41,0.36,0,0
1058,,61,41,0.36,0,0
1059,,41,29,0.93,6.2,0
1060,,37,16,0,0,5
1061,,41,16,0,0,3
1062,,41,16,0,0,2
1063,,38,12,0,0,2
1064,,23,6,0,0,2
1065,,22,16,0.23,2.3,3
1066,,17,,0,0,3
1067,,31,11,0,0,3
1068,,28,4,0,0,3
1069,,44,25,0,0,2
1070,,41,22,0,0,1
1071,,55,20,0,0,1
1072,,45,35,0.71,0,0
1073,,35,29,0.2,0,0
1074,,46,29,0,0,0
1075,,50,30,0,0,0
1076,,45,22,0,0,0
1077,,46,18,0,0,0
1078,,34,19,0,0,0
1079,,19,2,0.16,1.6,0
1080,,26,-7,0,0,2
1081,,35,2,0,0,1
1082,,34,14,0,0,1
1083,,29,1,0,0,0
1084,,33,4,0,0,0
1085,,38,8,0,0,0
1086,,66,30,0,0,0
1087,,58,41,1.53,0,0
1088,,70,39,0,0,0
1089,,56,39,0.09,0,0
1090,,47,39,0.16,0,0
1091,,53,40,0.01,0,0
1092,,63,47,0.01,0,0
1093,,55,32,0,0,0
1094,,32,25,0.17,2.1,0
1095,,40,7,0,0,2
1096,,49,22,0,0,0
1097,,52,32,0,0,0
1098,,55,30,0,0,0
1099,,39,17,0,0,0
1100,,33,13,0,0,0
1101,,61,30,0,0,0
1102,,39,19,0,0,0
1103,,36,18,0,0,0
1104,,42,19,0.04,0,0
1105,,57,27,0.57,0,0
1106,,31,22,0,0,0
1107,,46,18,0,0,0
1108,,70,24,0,0,0
1109,,53,27,0,0,0
1110,,51,27,0,0,0
1111,,50,39,0.03,0,0
1112,,55,37,0.56,0,0
1113,,45,31,1.41,0,0
1114,,38,28,0,0,0
1115,,50,28,0,0,0
1116,,49,33,0,0,0
1117,,50,32,0.04,0,0
1118,,42,31,0,0,0
1119,,42,29,0,0,0
1120,,44,25,0,0,0
1121,,45,20,0,0,0
1122,,53,21,0,0,0
1123,,48,26,0,0,0
1124,,60,23,0,0,0
1125,,41,30,0.7,1.9,0
1126,,40,33,0.04,0,2
1127,,48,32,0.01,0,0
1128,,32,23,0.11,1,0
1129,,38,14,0,0,0
1130,,55,20,0,0,0
1131,,67,41,0,0,0
1132,,48,42,0,0,0
1133,,43,36,0.35,0,0
1134,,50,36,0.7,0,0
1135,,48,28,0,0,0
1136,,62,24,0,0,0
1137,,70,45,0.32,0,0
1138,,48,33,0,0,0
1139,,45,26,0,0,0
1140,,53,24,0.04,0,0
1141,,45,34,0.03,0,0
1142,,53,26,0,0,0
1143,,54,22,0,0,0
1144,,69,22,0,0,0
1145,,50,44,0.89,0,0
1146,,49,42,0,0,0
1147,,75,47,0.29,0,0
1148,,57,42,0.01,0,0
1149,,61,36,0,0,0
1150,,59,44,0.03,0,0
1151,,79,58,0,0,0
1152,,59,44,0,0,0
1153,,60,39,0,0,0
1154,,53,41,0.24,0,0
1155,,61,41,0.01,0,0
1156,,70,35,0,0,0
1157,,70,47,0.11,0,0
1158,,48,45,0.27,0,0
1159,,61,43,0,0,0
1160,,73,37,0,0,0
1161,,77,52,0,0,0
1162,,72,49,0,0,0
1163,,53,43,0.23,0,0
1164,,45,41,0.21,0,0
1165,,75,44,0.08,0,0
1166,,59,50,0.06,0,0
1167,,58,48,0.03,0,0
1168,,68,46,0,0,0
1169,,80,45,0,0,0
1170,,76,49,0.09,0,0
1171,,83,49,0,0,0
1172,,92,49,0,0,0
1173,,87,49,0,0,0
1174,,74,54,0,0,0
1175,,75,57,0,0,0
1176,,63,52,0.3,0,0
1177,,64,51,0,0,0
1178,,80,58,0,0,0
1179,,88,59,0,0,0
1180,,83,60,0,0,0
1181,,72,55,0.03,0,0
1182,,78,46,0,0,0
1183,,73,42,0,0,0
1184,,80,49,0,0,0
1185,,88,57,0.27,0,0
1186,,84,56,0,0,0
1187,,79,52,0,0,0
1188,,85,49,0,0,0
1189,,78,62,0,0,0
1190,,71,63,0,0,0
1191,,83,58,0,0,0
1192,,87,59,0.04,0,0
1193,,70,60,0.01,0,0
1194,,84,58,0.01,0,0
1195,,89,60,0,0,0
1196,,92,67,0.24,0,0
1197,,83,62,0.13,0,0
1198,,73,50,0.65,0,0
1199,,69,42,0,0,0
1200,,77,51,0,0,0
1201,,84,58,0,0,0
1202,,88,63,0.37,0,0
1203,,72,52,0,0,0
1204,,72,45,0,0,0
1205,,76,45,0,0,0
1206,,86,55,0,0,0
1207,,90,62,0,0,0
1208,,91,68,0,0,0
1209,,85,70,0.11,0,0
1210,,92,67,0,0,0
1211,,86,63,0,0,0
1212,,83,65,0,0,0
1213,,80,57,0,0,0
1214,,77,50,0,0,0
1215,,67,54,0.2,0,0
1216,,58,53,0.01,0,0
1217,,59,50,0.2,0,0
1218,,71,45,0,0,0
1219,,83,49,0,0,0
1220,,89,59,0,0,0
1221,,92,57,0,0,0
1222,,94,68,0,0,0
1223,,96,66,0.25,0,0
1224,,75,65,0.61,0,0
1225,,78,57,0,0,0
1226,,80,51,0,0,0
1227,,81,53,0,0,0
1228,,93,63,0,0,0
1229,,92,69,0,0,0
1230,,86,70,0,0,0
1231,,83,58,0,0,0
1232,,84,53,0,0,0
1233,,88,64,0.45,0,0
1234,,89,59,0,0,0
1235,,89,68,0.29,0,0
1236,,85,62,0,0,0
1237,,81,68,0.03,0,0
1238,,89,66,0.04,0,0
1239,,92,68,0,0,0
1240,,89,71,0.98,0,0
1241,,74,66,0.79,0,0
1242,,81,63,0,0,0
1243,,85,67,0,0,0
1244,,93,70,0,0,0
1245,,85,69,0,0,0
1246,,87,67,0,0,0
1247,,88,65,0.2,0,0
1248,,89,66,0.92,0,0
1249,,83,63,0,0,0
1250,,77,59,0,0,0
1251,,79,53,0,0,0
1252,,81,58,0,0,0
1253,,87,66,0.02,0,0
1254,,94,69,0,0,0
1255,,93,76,0,0,0
1256,,88,68,0,0,0
1257,,88,68,0,0,0
1258,,85,62,0.21,0,0
1259,,80,59,0,0,0
1260,,82,60,0,0,0
1261,,82,59,0.01,0,0
1262,,76,67,0.14,0,0
1263,,83,62,0.01,0,0
1264,,81,53,0,0,0
1265,,85,55,0.12,0,0
1266,,84,64,0,0,0
1267,,92,65,0,0,0
1268,,93,68,0,0,0
1269,,90,72,0.19,0,0
1270,,83,69,0.17,0,0
1271,,86,65,0,0,0
1272,,81,60,0,0,0
1273,,88,53,0,0,0
1274,,93,58,0,0,0
1275,,94,67,0,0,0
1276,,94,68,0,0,0
1277,,98,72,0,0,0
1278,,95,72,0.05,0,0
1279,,95,70,0.89,0,0
1280,,91,69,0.14,0,0
1281,,84,59,0,0,0
1282,,85,55,0.42,0,0
1283,,83,68,0.11,0,0
1284,,83,67,0,0,0
1285,,81,65,0,0,0
1286,,81,66,0.03,0,0
1287,,90,70,1.48,0,0
1288,,91,65,0,0,0
1289,,90,60,0,0,0
1290,,75,48,0,0,0
1291,,75,48,0,0,0
1292,,79,55,0,0,0
1293,,85,64,0.2,0,0
1294,,78,56,0,0,0
1295,,78,55,0,0,0
1296,,78,53,0,0,0
1297,,78,56,0,0,0
1298,,78,58,0,0,0
1299,,83,51,0,0,0
1300,,89,56,0,0,0
1301,,90,63,0,0,0
1302,,94,65,0,0,0
1303,,83,69,0.19,0,0
1304,,69,64,1.18,0,0
1305,,68,63,0.34,0,0
1306,,81,65,0.02,0,0
1307,,87,65,0,0,0
1308,,83,68,0.01,0,0
1309,,79,68,0,0,0
1310,,89,68,0,0,0
1311,,91,68,0,0,0
1312,,91,69,0,0,0
1313,,92,70,0,0,0
1314,,89,72,0,0,0
1315,,88,68,0,0,0
1316,,82,63,0.34,0,0
1317,,70,47,0,0,0
1318,,70,43,0,0,0
1319,,65,46,0,0,0
1320,,68,43,0,0,0
1321,,75,50,0,0,0
1322,,76,51,0,0,0
1323,,76,60,0.2,0,0
1324,,71,46,0,0,0
1325,,75,41,0,0,0
1326,,60,40,0,0,0
1327,,57,34,0,0,0
1328,,66,29,0,0,0
1329,,63,45,1.55,0,0
1330,,72,45,0.01,0,0
1331,,69,43,0,0,0
1332,,64,44,0,0,0
1333,,67,43,0,0,0
1334,,69,46,0,0,0
1335,,66,39,0,0,0
1336,,72,40,0,0,0
1337,,80,52,0,0,0
1338,,76,52,0,0,0
1339,,64,41,0,0,0
1340,,65,36,0,0,0
1341,,72,39,0,0,0
1342,,75,45,0,0,0
1343,,71,52,0,0,0
1344,,68,55,0.08,0,0
1345,,68,53,0.03,0,0
1346,,55,43,0,0,0
1347,,56,35,0,0,0
1348,,66,30,0,0,0
1349,,66,34,0,0,0
1350,,56,35,0,0,0
1351,,47,24,0,0,0
1352,,64,26,0,0,0
1353,,75,31,0,0,0
1354,,59,38,0,0,0
1355,,56,31,0,0,0
1356,,74,37,0,0,0
1357,,73,38,0,0,0
1358,,56,26,0,0,0
1359,,65,29,0,0,0
1360,,74,40,0,0,0
1361,,65,47,0.07,0,0
1362,,54,30,0,0,0
1363,,48,30,0.06,0,0
1364,,50,42,0,0,0
1365,,52,47,0,0,0
1366,,62,41,0.01,0,0
1367,,54,33,0,0,0
1368,,50,21,0,0,0
1369,,65,48,0,0,0
1370,,63,35,0,0,0
1371,,46,35,0,0,0
1372,,49,27,0,0,0
1373,,53,21,0,0,0
1374,,50,38,0.1,0,0
1375,,50,39,0.11,0,0
1376,,61,31,0,0,0
1377,,51,28,0,0,0
1378,,55,22,0,0,0
1379,,59,33,0,0,0
1380,,66,39,0.11,0,0
1381,,58,25,0,0,0
1382,,42,30,0,0,0
1383,,43,24,0,0,0
1384,,43,22,0,0,0
1385,,63,19,0,0,0
1386,,56,41,0,0,0
1387,,50,32,0,0,0
1388,,45,23,0,0,0
1389,,50,23,0.09,0,0
1390,,44,21,0,0,0
1391,,50,17,0,0,0
1392,,52,31,0,0,0
1393,,57,32,0,0,0
1394,,54,44,0.06,0,0
1395,,49,46,0,0,0
1396,,52,43,0.16,0,0
1397,,50,34,0,0,0
1398,,48,33,0.01,0,0
1399,,52,33,0,0,0
1400,,51,34,0,0,0
1401,,44,23,0,0,0
1402,,40,23,0,0,0
1403,,35,15,0.01,0.1,0
1404,,34,21,0.02,0.2,0
1405,,46,20,0,0,0
1406,,58,28,0,0,0
1407,,61,39,0,0,0
1408,,69,45,0.07,0,0
1409,,45,24,0,0,0
1410,,37,14,0,0,0
1411,,45,19,0,0,0
1412,,49,18,0,0,0
1413,,64,20,0,0,0
1414,,71,41,0,0,0
1415,,65,50,0.17,0,0
1416,,50,44,0.37,0,0
1417,,49,34,0,0,0
1418,,47,23,0,0,0
1419,,43,17,0.31,0,0
1420,,44,38,0.65,0,0
1421,,50,29,0,0,0
1422,,41,19,0,0,0
1423,,33,15,0,0,0
1424,,53,24,0,0,0
1425,,39,19,0,0,0
1426,,30,14,0,0,0
1427,,30,16,0,0,0
1428,,41,20,0,0,0
1429,,36,16,0,0,0
1430,,31,19,0,0,0
1431,,33,21,0,0,0
1432,,34,21,0,0,0
1433,,36,20,0,0,0
1434,,44,25,0,0,0
1435,,41,17,0,0,0
1436,,34,17,0.43,2.2,0
1437,,36,30,0.5,1,2
1438,,30,19,0,0,1
1439,,26,19,0,0,1
1440,,21,17,0.76,5.8,1
1441,,32,13,0.03,0.2,6
1442,,21,4,0,0,6
1443,,10,3,0.87,7.2,6
1444,,12,8,0.13,2.6,14
1445,,29,8,0,0,12
1446,,31,8,0.18,1.5,8
1447,,29,21,0.08,0.6,8
1448,,34,13,0,0,8
1449,,32,11,0,0,6
1450,,30,11,0,0,5
1451,,30,6,0,0,5
1452,,32,25,0.05,0,4
1453,,37,26,0,0,4
1454,,37,22,0,0,3
1455,,50,34,0.01,0,2
1456,,50,37,0,0,1
1457,,48,28,0.13,0,0
1458,,56,38,1.14,0,0
1459,,55,37,0,0,0
1460,,47,38,0,0,0
1461,,40,33,0.22,0,0
1462,,42,24,0,0,0
1463,,46,19,0,0,0
1464,,51,23,0,0,0
1465,,26,11,0,0,0
1466,,36,18,0,0,0
1467,,40,20,0,0,0
1468,,41,19,0,0,0
1469,,33,30,0.94,9.1,1
1470,,42,28,0.01,0,8
1471,,40,24,0.01,0.1,3
1472,,43,18,0,0,1
1473,,38,35,1.13,0,0
1474,,56,34,0,0,0
1475,,60,37,0,0,0
1476,,66,31,0,0,0
1477,,60,54,0.04,0,0
1478,,59,40,0.08,0,0
1479,,40,24,0,0,0
1480,,38,21,0,0,0
1481,,37,20,0,0,0
1482,,44,16,0,0,0
1483,,58,20,0,0,0
1484,,62,35,0,0,0
1485,,68,32,0,0,0
1486,,63,42,0,0,0
1487,,48,40,0.12,0,0
1488,,58,36,0,0,0
1489,,50,26,0,0,0
1490,,57,22,0,0,0
1491,,74,31,0,0,0
1492,,64,43,0,0,0
1493,,52,33,0,0,0
1494,,60,25,0,0,0
1495,,81,45,0,0,0
1496,,75,49,0,0,0
1497,,49,32,0.84,0,0
1498,,45,25,0,0,0
1499,,54,22,0,0,0
1500,,43,27,0,0,0
1501,,42,25,0,0,0
1502,,52,21,0,0,0
1503,,57,26,0.08,0,0
1504,,48,31,0.08,0,0
1505,,63,35,0,0,0
1506,,50,36,0,0,0
1507,,60,26,0.02,0,0
1508,,47,37,0,0,0
1509,,51,35,0,0,0
1510,,52,24,0,0,0
1511,,59,31,0,0,0
1512,,52,33,0,0,0
1513,,51,36,0,0,0
1514,,51,29,0,0,0
1515,,54,30,0,0,0
1516,,47,40,1.06,0,0
1517,,41,35,0.9,0,0
1518,,53,34,0.01,0,0
1519,,58,29,0,0,0
1520,,60,38,0,0,0
1521,,64,37,0,0,0
1522,,66,45,0,0,0
1523,,65,45,0,0,0
1524,,75,46,0,0,0
1525,,79,48,0,0,0
1526,,64,53,0.7,0,0
1527,,59,52,0.02,0,0
1528,,83,57,0.01,0,0
1529,,72,49,0.33,0,0
1530,,66,41,0,0,0
1531,,54,39,0.63,0,0
1532,,44,39,0.02,0,0
1533,,47,42,0.08,0,0
1534,,58,46,0.6,0,0
1535,,69,51,0.25,0,0
1536,,53,40,0.17,0,0
1537,,69,37,0,0,0
1538,,60,37,0,0,0
1539,,74,32,0,0,0
1540,,88,59,0,0,0
1541,,72,44,0,0,0
1542,,81,55,0.05,0,0
1543,,56,35,0.03,0,0
1544,,55,31,0,0,0
1545,,63,29,0,0,0
1546,,68,51,0.04,0,0
1547,,74,54,0,0,0
1548,,60,46,0.33,0,0
1549,,75,42,0,0,0
1550,,76,46,0,0,0
1551,,77,49,0.92,0,0
1552,,78,57,0.1,0,0
1553,,81,62,0.84,0,0
1554,,79,58,0,0,0
1555,,84,56,0,0,0
1556,,75,53,0,0,0
1557,,77,46,0,0,0
1558,,76,46,0,0,0
1559,,75,63,0.13,0,0
1560,,80,64,0.26,0,0
1561,,75,65,0.26,0,0
1562,,77,61,0.43,0,0
1563,,76,57,0.03,0,0
1564,,69,54,0,0,0
1565,,67,47,0,0,0
1566,,63,41,0,0,0
1567,,69,43,0,0,0
1568,,77,46,0,0,0
1569,,85,54,0,0,0
1570,,87,62,0,0,0
1571,,83,62,0,0,0
1572,,78,62,0.08,0,0
1573,,85,58,0.08,0,0
1574,,88,64,0,0,0
1575,,81,58,0.04,0,0
1576,,76,49,0,0,0
1577,,75,48,0,0,0
1578,,84,60,0,0,0
1579,,86,61,0.46,0,0
1580,,85,57,0,0,0
1581,,86,54,0.18,0,0
1582,,78,60,0,0,0
1583,,76,55,0,0,0
1584,,80,59,0.03,0,0
1585,,86,53,0,0,0
1586,,92,59,0,0,0
1587,,87,60,0,0,0
1588,,92,57,0,0,0
1589,,95,63,0,0,0
1590,,97,66,0,0,0
1591,,90,69,0,0,0
1592,,97,72,0,0,0
1593,,97,70,0.07,0,0
1594,,91,66,0,0,0
1595,,95,61,0,0,0
1596,,93,62,0,0,0
1597,,98,64,0,0,0
1598,,103,66,0,0,0
1599,,96,68,0,0,0
1600,,85,69,1.25,0,0
1601,,88,67,0.18,0,0
1602,,92,68,0,0,0
1603,,90,66,0,0,0
1604,,88,61,0,0,0
1605,,93,67,0,0,0
1606,,95,71,0.01,0,0
1607,,92,66,0,0,0
1608,,97,67,0,0,0
1609,,96,70,0.65,0,0
1610,,78,62,0,0,0
1611,,84,57,0,0,0
1612,,84,61,0,0,0
1613,,92,62,0,0,0
1614,,90,67,0,0,0
1615,,82,60,0,0,0
1616,,83,48,0,0,0
1617,,86,52,0,0,0
1618,,85,61,0,0,0
1619,,86,62,0,0,0
1620,,89,65,0,0,0
1621,,98,66,0,0,0
1622,,94,68,0.01,0,0
1623,,85,72,0.06,0,0
1624,,88,69,0,0,0
1625,,69,59,0.01,0,0
1626,,86,51,0,0,0
1627,,91,57,0,0,0
1628,,88,65,0,0,0
1629,,84,61,0,0,0
1630,,83,56,0,0,0
1631,,76,56,0.04,0,0
1632,,90,50,0,0,0
1633,,83,57,0,0,0
1634,,89,65,0,0,0
1635,,87,69,0.19,0,0
1636,,87,70,0,0,0
1637,,89,68,1.14,0,0
1638,,85,62,0,0,0
1639,,76,57,0,0,0
1640,,74,65,0,0,0
1641,,83,70,0.24,0,0
1642,,90,66,0,0,0
1643,,87,65,0,0,0
1644,,90,60,0,0,0
1645,,92,66,0,0,0
1646,,87,69,0,0,0
1647,,86,69,0,0,0
1648,,89,71,0.18,0,0
1649,,86,65,0,0,0
1650,,80,56,0,0,0
1651,,78,57,0,0,0
1652,,84,51,0,0,0
1653,,89,54,0,0,0
1654,,90,58,0,0,0
1655,,91,62,0,0,0
1656,,88,65,0,0,0
1657,,89,63,0,0,0
1658,,92,63,0,0,0
1659,,92,62,0,0,0
1660,,92,63,0,0,0
1661,,84,61,0.03,0,0
1662,,89,63,0,0,0
1663,,84,54,0,0,0
1664,,76,52,0,0,0
1665,,78,49,0,0,0
1666,,82,48,0,0,0
1667,,81,51,0,0,0
1668,,85,47,0,0,0
1669,,80,54,0,0,0
1670,,73,60,0.64,0,0
1671,,69,62,5.52,0,0
1672,,74,51,0.14,0,0
1673,,68,42,0,0,0
1674,,74,40,0,0,0
1675,,73,43,0,0,0
1676,,70,56,0.28,0,0
1677,,62,56,0.87,0,0
1678,,62,56,0.79,0,0
1679,,74,57,0.02,0,0
1680,,71,49,0,0,0
1681,,68,45,0,0,0
1682,,60,48,0.13,0,0
1683,,59,52,0.02,0,0
1684,,54,52,0.2,0,0
1685,,57,52,0.43,0,0
1686,,64,55,0.32,0,0
1687,,75,51,0,0,0
1688,,56,40,0.71,0,0
1689,,64,35,0,0,0
1690,,66,36,0,0,0
1691,,75,44,0,0,0
1692,,65,48,0.17,0,0
1693,,59,37,0,0,0
1694,,65,32,0,0,0
1695,,74,39,0,0,0
1696,,75,48,0,0,0
1697,,76,49,0.01,0,0
1698,,70,40,0,0,0
1699,,70,41,0,0,0
1700,,72,40,0,0,0
1701,,73,44,0,0,0
1702,,71,51,0,0,0
1703,,66,44,0.11,0,0
1704,,54,33,0,0,0
1705,,51,31,0.62,0,0
1706,,51,45,1.36,0,0
1707,,59,33,0,0,0
1708,,61,28,0,0,0
1709,,67,35,0,0,0
1710,,69,50,0,0,0
1711,,60,48,0.03,0,0
1712,,54,47,0,0,0
1713,,66,36,0,0,0
1714,,63,35,0,0,0
1715,,69,32,0,0,0
1716,,70,34,0,0,0
1717,,49,27,0,0,0
1718,,60,26,0,0,0
1719,,69,43,0,0,0
1720,,67,55,0.23,0,0
1721,,56,29,0,0,0
1722,,48,21,0,0,0
1723,,56,23,0,0,0
1724,,52,28,0,0,0
1725,,52,24,0,0,0
1726,,65,35,0,0,0
1727,,73,54,0.04,0,0
1728,,70,60,0.13,0,0
1729,,66,47,0.02,0,0
1730,,55,37,0.03,0,0
1731,,50,28,0,0,0
1732,,52,24,0,0,0
1733,,49,26,0,0,0
1734,,56,22,0,0,0
1735,,67,34,0,0,0
1736,,64,46,0,0,0
1737,,58,26,0,0,0
1738,,46,19,0,0,0
1739,,46,24,0,0,0
1740,,50,22,0,0,0
1741,,55,20,0,0,0
1742,,69,26,0,0,0
1743,,65,44,0,0,0
1744,,59,33,0,0,0
1745,,60,32,0,0,0
1746,,56,36,1.04,0,0
1747,,40,32,0.01,0.1,0
1748,,42,28,0,0,0
1749,,45,26,0,0,0
1750,,39,24,0,0,0
1751,,29,16,0,0,0
1752,,29,10,0,0,0
1753,,37,12,0.01,0,0
1754,,43,32,0,0,0
1755,,52,35,0,0,0
1756,,71,44,0,0,0
1757,,69,51,0,0,0
1758,,70,55,0.36,0,0
1759,,55,36,0,0,0
1760,,41,26,0,0,0
1761,,33,30,1.29,8.8,0
1762,,38,32,0.03,0.1,7
1763,,36,15,0,0,4
1764,,40,13,0,0,3
1765,,49,17,0,0,3
1766,,56,39,0.02,0,1
1767,,40,28,0,0,0
1768,,33,20,0.38,4.3,0
1769,,38,23,0,0,4
1770,,40,20,0,0,2
1771,,33,23,0.08,0.9,1
1772,,28,22,0.67,8.3,4
1773,,33,25,0,0,7
1774,,33,20,0,0,6
1775,,32,7,0,0,5
1776,,30,8,0.73,1.8,4
1777,,38,29,0.1,0,4
1778,,35,16,0,0,3
1779,,35,13,0,0,3
1780,,35,26,0,0,3
1781,,42,27,0,0,2
1782,,45,27,0,0,2
1783,,39,28,0,0,1
1784,,35,25,0,0,1
1785,,37,17,0,0,0
1786,,47,31,0,0,0
1787,,49,40,0.2,0,0
1788,,40,28,0,0,0
1789,,45,26,0,0,0
1790,,36,26,0,0,0
1791,,42,18,0,0,0
1792,,53,21,0,0,0
1793,,47,36,0.1,0,0
1794,,45,33,0,0,0
1795,,36,21,0,0,0
1796,,50,22,0,0,0
1797,,37,11,0,0,0
1798,,23,6,0.1,1.4,0
1799,,42,4,0,0,0
1800,,50,27,0,0,0
1801,,63,31,0,0,0
1802,,72,43,0,0,0
1803,,73,40,0,0,0
1804,,73,42,0,0,0
1805,,70,40,0,0,0
1806,,54,38,0.72,0,0
1807,,38,31,0,0,0
1808,,38,30,0,0,0
1809,,39,16,0,0,0
1810,,47,15,0,0,0
1811,,56,28,0,0,0
1812,,67,34,0.15,0,0
1813,,38,22,0,0,0
1814,,44,17,0,0,0
1815,,47,32,0,0,0
1816,,39,20,0.16,1.3,0
1817,,22,8,1.08,10.5,6
1818,,28,-6,0,0,10
1819,,32,-5,0.09,0.9,9
1820,,41,22,0.01,0.1,10
1821,,45,27,0,0,8
1822,,33,7,0,0,5
1823,,35,4,0,0,5
1824,,54,13,0,0,5
1825,,58,44,0,0,1
1826,,59,32,0,0,0
1827,,32,24,0.4,4.1,2
1828,,31,15,0.09,0.9,5
1829,,33,16,0,0,4
1830,,38,25,0.13,0,2
1831,,36,20,0.06,0,0
1832,,38,14,0,0,0
1833,,36,22,0,0,0
1834,,28,14,0.01,0.2,0
1835,,21,9,0,0,0
1836,,34,15,0,0,0
1837,,43,11,0,0,0
1838,,45,27,0,0,0
1839,,34,16,0,0,0
1840,,59,12,0,0,0
1841,,74,43,0,0,0
1842,,47,37,0.1,0,0
1843,,45,35,0,0,0
1844,,44,38,1.12,0,0
1845,,43,31,1.53,0,0
1846,,49,25,0,0,0
1847,,62,32,0,0,0
1848,,72,30,0,0,0
1849,,76,49,0,0,0
1850,,55,43,0,0,0
1851,,48,41,0,0,0
1852,,78,46,0.48,0,0
1853,,59,38,0.89,0,0
1854,,45,31,0,0,0
1855,,37,23,0,0,0
1856,,33,18,0,0,0
1857,,40,10,0,0,0
1858,,40,23,0.01,0,0
1859,,37,35,0.42,0.7,1
1860,,46,32,0,0,0
1861,,49,32,0.05,0,0
1862,,48,29,0,0,0
1863,,56,23,0,0,0
1864,,67,35,0,0,0
1865,,58,37,0,0,0
1866,,60,43,0.07,0,0
1867,,62,38,0.07,0,0
1868,,64,33,0,0,0
1869,,68,40,0,0,0
1870,,80,38,0,0,0
1871,,86,48,0,0,0
1872,,83,46,0,0,0
1873,,56,30,0,0,0
1874,,58,39,0.03,0,0
1875,,82,47,0,0,0
1876,,70,51,0.22,0,0
1877,,60,42,0,0,0
1878,,63,42,0,0,0
1879,,75,47,0,0,0
1880,,57,36,0,0,0
1881,,56,28,0,0,0
1882,,55,34,0,0,0
1883,,84,46,0,0,0
1884,,87,60,0,0,0
1885,,80,53,0,0,0
1886,,60,48,0.25,0,0
1887,,67,50,0,0,0
1888,,57,44,0,0,0
1889,,69,36,0,0,0
1890,,70,46,0,0,0
1891,,81,59,0.09,0,0
1892,,66,46,0,0,0
1893,,53,42,0.01,0,0
1894,,57,32,0,0,0
1895,,53,31,0.22,0,0
1896,,48,39,0.11,0,0
1897,,61,39,0,0,0
1898,,65,33,0,0,0
1899,,73,43,0,0,0
1900,,79,51,0,0,0
1901,,80,50,0.31,0,0
1902,,64,36,0.09,0,0
1903,,64,31,0,0,0
1904,,73,42,0,0,0
1905,,57,43,0.63,0,0
1906,,51,43,1.51,0,0
1907,,62,42,0.12,0,0
1908,,59,42,0,0,0
1909,,63,38,0,0,0
1910,,77,42,0.12,0,0
1911,,65,44,0,0,0
1912,,52,40,0.03,0,0
1913,,55,46,0.36,0,0
1914,,75,47,0.1,0,0
1915,,64,38,0,0,0
1916,,63,38,0.05,0,0
1917,,75,40,0,0,0
1918,,81,52,0.04,0,0
1919,,78,54,0,0,0
1920,,60,47,0.14,0,0
1921,,57,47,0.1,0,0
1922,,65,44,0,0,0
1923,,66,41,0,0,0
1924,,73,36,0,0,0
1925,,76,38,0,0,0
1926,,79,42,0,0,0
1927,,81,57,0,0,0
1928,,74,54,0.63,0,0
1929,,67,51,0,0,0
1930,,67,44,0.14,0,0
1931,,73,42,0,0,0
1932,,80,44,0,0,0
1933,,80,45,0,0,0
1934,,80,50,0,0,0
1935,,81,50,0,0,0
1936,,79,50,0,0,0
1937,,82,53,0,0,0
1938,,83,59,0,0,0
1939,,86,56,0,0,0
1940,,89,62,0,0,0
1941,,89,63,0,0,0
1942,,91,57,0,0,0
1943,,92,61,0,0,0
1944,,77,63,0,0,0
1945,,86,63,0,0,0
1946,,94,66,0,0,0
1947,,91,67,0,0,0
1948,,81,67,0.36,0,0
1949,,82,65,0.02,0,0
1950,,84,57,0,0,0
1951,,91,61,0,0,0
1952,,89,69,0.75,0,0
1953,,88,67,0.26,0,0
1954,,90,68,0,0,0
1955,,93,66,0,0,0
1956,,81,54,0,0,0
1957,,81,51,0,0,0
1958,,82,55,0,0,0
1959,,78,56,0,0,0
1960,,82,63,0.29,0,0
1961,,88,65,0,0,0
1962,,88,67,0.69,0,0
1963,,85,67,0,0,0
1964,,80,55,0.58,0,0
1965,,79,56,0,0,0
1966,,78,61,0,0,0
1967,,81,62,0,0,0
1968,,76,65,0.17,0,0
1969,,88,68,0,0,0
1970,,91,68,0,0,0
